target_dependency,dependent_library,version,release_timestamp
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,5.1.0,1728650008504
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.1,1680631765000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.5,1707514679394
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,5.0.0,1714698545600
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.5.1,1677102207000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.4,1696274847072
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.5.2,1680544341000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.0,1677858874000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.3,1695156725080
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,5.0.1,1720790109349
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.2,1690545439000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.5.0,1670952368000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.4.1,1655233196000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.3.0,1632254587000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.2.3,1655215330000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.2.0,1618228989000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.2.1,1632269556000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.2.2,1639062646000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.4.0,1650309873000
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.2.0-RC2,1730464227735
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.2,1731045586085
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.2.0-RC1,1728038649146
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC6,1723185064582
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.9,1727420835309
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.1,1728022321731
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.10,1730446814660
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0,1725601050872
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.7,1725081676490
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC5,1720771702278
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.6,1722005065882
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.8,1726212224065
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,6.6.15.2,1718789452980
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.5,1718865200531
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC4,1717140927053
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.4,1714118527442
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.4.1,1715966567723
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,6.6.15.1,1716018040892
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC3,1714205885118
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.5.1,1719336968924
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.2,1731045586085
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.10,1730446814660
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.2.0-RC2,1730464227735
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0,1725601050872
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.6,1722005065882
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.8,1726212224065
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.7,1725081676490
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC5,1720771702278
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.2.0-RC1,1728038649146
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.9,1727420835309
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.1,1728022321731
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC6,1723185064582
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.5,1718865200531
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.5.1,1719336968924
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,6.6.15.2,1718789452980
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC3,1714205885118
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,6.6.15.1,1716018040892
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.4,1714118527442
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC4,1717140927053
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.4.1,1715966567723
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.2.3,1594895987000,2020-07-16
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.1.0,1592555687000,2020-06-19
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.0.1,1581432123000,2020-02-11
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.2.1,1593172593000,2020-06-26
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.0,1596531029000,2020-08-04
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.2.2,1594814701000,2020-07-15
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.2.0,1593094226000,2020-06-25
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.8,1639475414000,2021-12-14
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.9,1639996996000,2021-12-20
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.13,1705421961135,2024-01-16
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.7,1639405872000,2021-12-13
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.4,1599809402000,2020-09-11
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.5,1607091175000,2020-12-04
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.3,1597834451000,2020-08-19
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.12,1648806217000,2022-04-01
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.10,1643292163000,2022-01-27
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.2,1596629142000,2020-08-05
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.6,1607510342000,2020-12-09
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.11,1643647951000,2022-01-31
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.2.3,1594895987000,2020-07-16
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.2.2,1594814701000,2020-07-15
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.1,1596622202000,2020-08-05
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.3.0,1596531029000,2020-08-04
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.2.1,1593172593000,2020-06-26
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.2.0,1593094226000,2020-06-25
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.0.1,1581432123000,2020-02-11
de.terrestris:shogun-core-main,org.springframework.security:spring-security-core,5.1.0,1592555687000,2020-06-19
